,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
970,1008808.0,82,washington square east,10003,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,01/02/2024,871302282.0,1005460005.0,-73.996251,40.72992,102.0,2.0,5900.0,mn0202
971,1008808.0,82,washington square east,10003,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,01/02/2024,871302291.0,1005460005.0,-73.996251,40.72992,102.0,2.0,5900.0,mn0202
972,1015930.0,15,west 36 street,10018,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/02/2024,871302300.0,1008380032.0,-73.984441,40.750079,105.0,4.0,8400.0,mn0502
973,1015930.0,15,west 36 street,10018,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,01/02/2024,871302310.0,1008380032.0,-73.984441,40.750079,105.0,4.0,8400.0,mn0502
974,1038566.0,226,east 54th street,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302329.0,1013270035.0,-73.968167,40.757994,106.0,4.0,9800.0,mn0604
975,1038566.0,226,east 54th street,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302338.0,1013270035.0,-73.968167,40.757994,106.0,4.0,9800.0,mn0604
976,1038566.0,226,east 54th street,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302347.0,1013270035.0,-73.968167,40.757994,106.0,4.0,9800.0,mn0604
977,1041938.0,150,east 61 street,10065,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/29/2023,871302356.0,1013950050.0,-73.966912,40.763319,108.0,4.0,11402.0,mn0802
978,1041938.0,150,east 61 street,10065,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302365.0,1013950050.0,-73.966912,40.763319,108.0,4.0,11402.0,mn0802
979,1041938.0,150,east 61 street,10065,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302374.0,1013950050.0,-73.966912,40.763319,108.0,4.0,11402.0,mn0802
980,1041938.0,150,east 61 street,10065,manhattan,active,1.0,nyc health department inspection,2023.0,ah7e,nychc §141-07 (c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request,2023.0,12/27/2023,871302383.0,1013950050.0,-73.966912,40.763319,108.0,4.0,11402.0,mn0802
981,1019161.0,130,east 39th street,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/29/2023,871302392.0,1008940071.0,-73.97767,40.749631,106.0,4.0,8000.0,mn0603
982,1019161.0,130,east 39th street,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302401.0,1008940071.0,-73.97767,40.749631,106.0,4.0,8000.0,mn0603
983,1019161.0,130,east 39th street,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302410.0,1008940071.0,-73.97767,40.749631,106.0,4.0,8000.0,mn0603
984,1019161.0,130,east 39th street,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302420.0,1008940071.0,-73.97767,40.749631,106.0,4.0,8000.0,mn0603
991,1043261.0,895,park avenue,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302493.0,1014130071.0,-73.960169,40.775322,108.0,4.0,14000.0,mn0802
992,1043261.0,895,park avenue,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302502.0,1014130071.0,-73.960169,40.775322,108.0,4.0,14000.0,mn0802
993,1043261.0,895,park avenue,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302511.0,1014130071.0,-73.960169,40.775322,108.0,4.0,14000.0,mn0802
994,1047540.0,929,park avenue,10028,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/29/2023,871302520.0,1015090071.0,-73.959735,40.776686,108.0,4.0,14000.0,mn0802
995,1047540.0,929,park avenue,10028,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302530.0,1015090071.0,-73.959735,40.776686,108.0,4.0,14000.0,mn0802
996,1047540.0,929,park avenue,10028,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302549.0,1015090071.0,-73.959735,40.776686,108.0,4.0,14000.0,mn0802
997,1047540.0,929,park avenue,10028,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302558.0,1015090071.0,-73.959735,40.776686,108.0,4.0,14000.0,mn0802
998,1048063.0,160,east 88th street,10128,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302567.0,1015160052.0,-73.954063,40.780551,108.0,5.0,14802.0,mn0802
999,1048063.0,160,east 88th street,10128,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302576.0,1015160052.0,-73.954063,40.780551,108.0,5.0,14802.0,mn0802
1000,1048063.0,160,east 88th street,10128,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302585.0,1015160052.0,-73.954063,40.780551,108.0,5.0,14802.0,mn0802
1001,1048384.0,1185,park ave,10128,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302594.0,1015220001.0,-73.9538,40.784817,108.0,5.0,15801.0,mn0802
1002,1048384.0,1185,park ave,10128,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302603.0,1015220001.0,-73.9538,40.784817,108.0,5.0,15801.0,mn0802
1003,1048384.0,1185,park ave,10128,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302612.0,1015220001.0,-73.9538,40.784817,108.0,5.0,15801.0,mn0802
1004,1015664.0,34,west 27th street,10001,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/29/2023,871302621.0,1008280067.0,-73.989592,40.744829,105.0,3.0,5800.0,mn0501
1005,1015664.0,34,west 27th street,10001,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/29/2023,871302630.0,1008280067.0,-73.989592,40.744829,105.0,3.0,5800.0,mn0501
1006,1015664.0,34,west 27th street,10001,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302640.0,1008280067.0,-73.989592,40.744829,105.0,3.0,5800.0,mn0501
1007,1015664.0,34,west 27th street,10001,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302659.0,1008280067.0,-73.989592,40.744829,105.0,3.0,5800.0,mn0501
1008,1001019.0,30,wall street,10005,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/29/2023,871302668.0,1000430005.0,-74.010377,40.706938,101.0,1.0,700.0,mn0101
1009,1001019.0,30,wall street,10005,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/29/2023,871302677.0,1000430005.0,-74.010377,40.706938,101.0,1.0,700.0,mn0101
1013,1041804.0,50,east 77th street,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/29/2023,871302787.0,1013910054.0,-73.962685,40.774824,108.0,4.0,13000.0,mn0802
1014,1036232.0,525,lexington avenue,10017,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/26/2023,871302906.0,1013037503.0,-73.972943,40.755685,106.0,4.0,9200.0,mn0604
1015,1036232.0,525,lexington avenue,10017,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/26/2023,871302915.0,1013037503.0,-73.972943,40.755685,106.0,4.0,9200.0,mn0604
1016,1036232.0,525,lexington avenue,10017,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/26/2023,871302924.0,1013037503.0,-73.972943,40.755685,106.0,4.0,9200.0,mn0604
1017,1035462.0,455,madison avenue,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/02/2024,871302933.0,1012860021.0,-73.975393,40.758114,105.0,4.0,10200.0,mn0502
1019,1035462.0,455,madison avenue,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,01/02/2024,871302951.0,1012860021.0,-73.975393,40.758114,105.0,4.0,10200.0,mn0502
1024,1015174.0,371,seventh avenue,10001,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/26/2023,871303007.0,1008060076.0,-73.992204,40.748806,105.0,3.0,10100.0,mn0501
1026,1015174.0,371,seventh avenue,10001,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/26/2023,871303025.0,1008060076.0,-73.992204,40.748806,105.0,3.0,10100.0,mn0501
1027,1015174.0,371,seventh avenue,10001,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/26/2023,871303034.0,1008060076.0,-73.992204,40.748806,105.0,3.0,10100.0,mn0501
1028,1015174.0,371,seventh avenue,10001,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/26/2023,871303043.0,1008060076.0,-73.992204,40.748806,105.0,3.0,10100.0,mn0501
1029,1077286.0,1,rockefeller plaza,10020,manhattan,active,2.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2020.0,12/26/2023,871303052.0,1012640005.0,-73.979288,40.757904,105.0,4.0,9600.0,mn0502
1031,1022709.0,1271,avenue of the americas,10020,manhattan,active,3.0,nyc health department inspection,2023.0,ah7e,nychc §141-07 (c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request,2023.0,12/27/2023,871303070.0,1010030029.0,-73.980157,40.760289,105.0,4.0,13100.0,mn0502
1032,1022709.0,1271,avenue of the americas,10020,manhattan,active,3.0,nyc health department inspection,2023.0,ah7e,nychc §141-07 (c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request,2022.0,12/27/2023,871303080.0,1010030029.0,-73.980157,40.760289,105.0,4.0,13100.0,mn0502
1034,1022709.0,1271,avenue of the americas,10020,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/26/2023,871303108.0,1010030029.0,-73.980157,40.760289,105.0,4.0,13100.0,mn0502
1035,1022709.0,1271,avenue of the americas,10020,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/26/2023,871303117.0,1010030029.0,-73.980157,40.760289,105.0,4.0,13100.0,mn0502
1036,1022709.0,1271,avenue of the americas,10020,manhattan,active,3.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/26/2023,871303126.0,1010030029.0,-73.980157,40.760289,105.0,4.0,13100.0,mn0502
1038,1022693.0,1221,avenue of the americas,10036,manhattan,active,2.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2019.0,12/26/2023,871303144.0,1010010029.0,-73.982136,40.759101,105.0,4.0,12500.0,mn0502
1040,1022693.0,1221,avenue of the americas,10036,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/26/2023,871303162.0,1010010029.0,-73.982136,40.759101,105.0,4.0,12500.0,mn0502
1041,1022693.0,1221,avenue of the americas,10036,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/26/2023,871303171.0,1010010029.0,-73.982136,40.759101,105.0,4.0,12500.0,mn0502
1042,1022693.0,1221,avenue of the americas,10036,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/26/2023,871303180.0,1010010029.0,-73.982136,40.759101,105.0,4.0,12500.0,mn0502
1043,1008811.0,35,west 4th street,10012,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,01/03/2024,871303190.0,1005460011.0,-73.995919,40.729245,102.0,2.0,5900.0,mn0202
1044,1008811.0,35,west 4th street,10012,manhattan,active,2.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2019.0,01/02/2024,871303209.0,1005460011.0,-73.995919,40.729245,102.0,2.0,5900.0,mn0202
1045,1008811.0,35,west 4th street,10012,manhattan,active,2.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2020.0,01/03/2024,871303227.0,1005460011.0,-73.995919,40.729245,102.0,2.0,5900.0,mn0202
1046,1024878.0,870,7th avenue,10019,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/26/2023,871303245.0,1010277501.0,-73.980773,40.764521,105.0,6.0,13700.0,mn0502
1047,1024878.0,870,7th avenue,10019,manhattan,active,2.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,12/26/2023,871303254.0,1010277501.0,-73.980773,40.764521,105.0,6.0,13700.0,mn0502
1048,1015418.0,11,west 17th street,10011,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2019.0,01/02/2024,871303263.0,1008190031.0,-73.992931,40.738225,105.0,3.0,5400.0,mn0501
1049,1024878.0,200,west 56 street,10019,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,12/26/2023,871303272.0,1010277501.0,-73.980773,40.764521,105.0,6.0,13700.0,mn0502
1050,1024878.0,200,west 56 street,10019,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,12/26/2023,871303281.0,1010277501.0,-73.980773,40.764521,105.0,6.0,13700.0,mn0502
1051,1024878.0,200,west 56 street,10019,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/26/2023,871303290.0,1010277501.0,-73.980773,40.764521,105.0,6.0,13700.0,mn0502
1052,1024878.0,200,west 56 street,10019,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/26/2023,871303300.0,1010277501.0,-73.980773,40.764521,105.0,6.0,13700.0,mn0502
1053,1035438.0,420,madison ave,10011,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,01/02/2024,871303319.0,1012840017.0,-73.976311,40.756888,105.0,4.0,9400.0,mn0502
1054,1083861.0,1260,6th avenue,10020,manhattan,active,2.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/26/2023,871303328.0,1012660001.0,-73.980349,40.75999,105.0,4.0,10400.0,mn0502
1055,1035438.0,420,madison ave,10011,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/02/2024,871303337.0,1012840017.0,-73.976311,40.756888,105.0,4.0,9400.0,mn0502
1056,1035438.0,420,madison ave,10011,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2019.0,01/02/2024,871303346.0,1012840017.0,-73.976311,40.756888,105.0,4.0,9400.0,mn0502
1057,1035438.0,420,madison ave,10011,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2020.0,01/02/2024,871303355.0,1012840017.0,-73.976311,40.756888,105.0,4.0,9400.0,mn0502
1058,1035438.0,420,madison ave,10011,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,01/02/2024,871303364.0,1012840017.0,-73.976311,40.756888,105.0,4.0,9400.0,mn0502
1059,1076312.0,205,east 78 street,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,01/02/2024,871303373.0,1014337501.0,-73.95739,40.773438,108.0,5.0,13400.0,mn0801
1060,1076312.0,205,east 78 street,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/03/2024,871303382.0,1014337501.0,-73.95739,40.773438,108.0,5.0,13400.0,mn0801
1061,1076312.0,205,east 78 street,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2019.0,01/02/2024,871303391.0,1014337501.0,-73.95739,40.773438,108.0,5.0,13400.0,mn0801
1062,1076312.0,205,east 78 street,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2020.0,01/03/2024,871303400.0,1014337501.0,-73.95739,40.773438,108.0,5.0,13400.0,mn0801
1063,1076312.0,205,east 78 street,10075,manhattan,active,1.0,nyc health department inspection,2023.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,01/03/2024,871303410.0,1014337501.0,-73.95739,40.773438,108.0,5.0,13400.0,mn0801
1070,1035770.0,551,madison avenue,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,01/03/2024,871303483.0,1012910021.0,-73.97323,40.761081,105.0,4.0,10200.0,mn0502
1071,1035770.0,551,madison avenue,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,01/03/2024,871303492.0,1012910021.0,-73.97323,40.761081,105.0,4.0,10200.0,mn0502
1072,1035770.0,551,madison avenue,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,01/03/2024,871303501.0,1012910021.0,-73.97323,40.761081,105.0,4.0,10200.0,mn0502
1073,1035770.0,551,madison avenue,10022,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/03/2024,871303510.0,1012910021.0,-73.97323,40.761081,105.0,4.0,10200.0,mn0502
1074,1017012.0,152,madison avenue,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,01/03/2024,871303520.0,1008620016.0,-73.983839,40.746574,105.0,4.0,7400.0,mn0501
1075,1017012.0,152,madison avenue,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,01/02/2024,871303539.0,1008620016.0,-73.983839,40.746574,105.0,4.0,7400.0,mn0501
1076,1017012.0,152,madison avenue,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,01/02/2024,871303548.0,1008620016.0,-73.983839,40.746574,105.0,4.0,7400.0,mn0501
1077,1017012.0,152,madison avenue,10016,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/02/2024,871303557.0,1008620016.0,-73.983839,40.746574,105.0,4.0,7400.0,mn0501
1078,1022610.0,1500,broadway,10036,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,01/02/2024,871303566.0,1009960001.0,-73.985973,40.756856,105.0,4.0,11900.0,mn0502
1079,1022610.0,1500,broadway,10036,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2021.0,01/02/2024,871303575.0,1009960001.0,-73.985973,40.756856,105.0,4.0,11900.0,mn0502
1080,1022610.0,1500,broadway,10036,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2022.0,01/02/2024,871303584.0,1009960001.0,-73.985973,40.756856,105.0,4.0,11900.0,mn0502
1081,1034356.0,62,west 47th street,10036,manhattan,active,1.0,nyc health department inspection,2023.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,01/03/2024,871303593.0,1012627501.0,-73.980469,40.757451,105.0,4.0,9600.0,mn0502
