,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
6366,4301622.0,125,beach 19 street,11691,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4158100055.0,-73.753204,40.593654,414.0,31.0,99802.0,qn1401
6367,4302129.0,438,beach 40 street,11691,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4159550003.0,-73.772429,40.596356,414.0,31.0,97206.0,qn1402
6368,4303321.0,71-15,beach channel drive,11692,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4160830037.0,-73.800011,40.592035,414.0,31.0,95400.0,qn1402
6369,4303817.0,10710,shore front parkway,11694,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4161770001.0,-73.828252,40.580272,414.0,32.0,93800.0,qn1403
6370,4303818.0,106-20,shore front parkway,11694,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4161770035.0,-73.826713,40.580723,414.0,32.0,93800.0,qn1403
6371,4303819.0,1,beach 105 street,11694,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4161770055.0,-73.825268,40.581498,414.0,32.0,93800.0,qn1403
6372,4307915.0,111-20,73 avenue,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4022397501.0,-73.838362,40.719418,406.0,29.0,75701.0,qn0602
6373,4308862.0,35-20,147 street,11354,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4050047501.0,-73.819632,40.765966,407.0,20.0,116301.0,qn0704
6374,4312067.0,87-30,62 avenue,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4031027501.0,-73.868701,40.728632,406.0,30.0,69500.0,qn0601
6375,4312083.0,107-40,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4032397501.0,-73.84484,40.721546,406.0,29.0,71100.0,qn0602
6376,4312087.0,119-49,union turnpike,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4033477501.0,-73.832308,40.713933,406.0,29.0,76902.0,qn0602
6377,4312614.0,85-15,main street,11435,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4096517501.0,-73.819265,40.709687,408.0,24.0,22002.0,qn0805
6378,4430812.0,33-60,21 street,11106,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4005280050.0,-73.933361,40.763488,401.0,22.0,4500.0,qn0105
6379,4430867.0,21-50,33 road,11106,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4005570003.0,-73.930997,40.763105,401.0,22.0,4500.0,qn0105
6380,4431299.0,52-30,39 drive,11377,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4012380025.0,-73.91107,40.747172,402.0,26.0,25100.0,qn0203
6381,4431954.0,97-07,63 road,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020860050.0,-73.860538,40.731084,406.0,24.0,71701.0,qn0601
6382,4431956.0,98-05,63 road,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020860050.0,-73.858776,40.732046,406.0,24.0,71701.0,qn0601
6383,4431961.0,61-25,98 street,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020930001.0,-73.860517,40.734257,406.0,24.0,71702.0,qn0601
6384,4431966.0,61-45,98 street,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020930245.0,-73.860169,40.733573,406.0,24.0,71702.0,qn0601
6385,4432046.0,102-10,66 road,11375,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4021330016.0,-73.851538,40.728526,406.0,29.0,71304.0,qn0602
6386,4432109.0,62-27,108 street,11375,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4021590002.0,-73.851347,40.736351,406.0,24.0,74500.0,qn0602
6387,4432196.0,59-40,queens boulevard,11377,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4023140001.0,-73.905116,40.741571,402.0,26.0,24500.0,qn0203
6388,4432198.0,59-55,47 avenue,11377,queens,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4023140001.0,-73.904419,40.739932,402.0,26.0,24500.0,qn0203
6389,4432202.0,47-50,59 street,11377,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4023190010.0,-73.906447,40.739412,402.0,26.0,24500.0,qn0203
6390,4433858.0,104-40,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4031750001.0,-73.848879,40.723714,406.0,29.0,71305.0,qn0602
6391,4433859.0,104-60,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4031750001.0,-73.84849,40.723485,406.0,29.0,71305.0,qn0602
6392,4433860.0,104-20,queens boulevard,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4031750001.0,-73.848991,40.72378,406.0,29.0,71305.0,qn0602
6393,4433878.0,70-25,yellowstone boulevard,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4032360035.0,-73.849816,40.722598,406.0,29.0,71100.0,qn0602
6394,4435191.0,83-30,98 street,11421,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4039070975.0,-73.852525,40.69982,409.0,32.0,64101.0,qn0905
6395,4435193.0,8320,98 street,11421,queens,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4039070975.0,-73.852731,40.699842,409.0,32.0,64101.0,qn0905
6396,4436178.0,125,beach 17 street,11691,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4156380001.0,-73.75121,40.594254,414.0,31.0,101004.0,qn1401
6397,4436179.0,120,beach 19 street,11691,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4156380001.0,-73.753179,40.593572,414.0,31.0,101004.0,qn1401
6398,4436333.0,168-24,127 avenue,11434,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4124950002.0,-73.773687,40.677956,412.0,28.0,33403.0,qn1204
6399,4436337.0,163-35,130 avenue,11434,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4124950002.0,-73.77583,40.676286,412.0,28.0,33403.0,qn1204
6400,4436341.0,170-30,130 avenue,11434,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4124950002.0,-73.771088,40.676795,412.0,28.0,33404.0,qn1204
6401,4436343.0,172-10,133 avenue,11434,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4124950002.0,-73.76903,40.675427,412.0,28.0,33405.0,qn1204
6402,4436352.0,134-39,166 place,11434,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4124950002.0,-73.773598,40.673169,412.0,28.0,33404.0,qn1204
6403,4436439.0,434,beach 54 street,11692,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4160010002.0,-73.784654,40.596319,414.0,31.0,97205.0,qn1402
6404,4436685.0,45-30,36 street,11101,queens,not active,0.0,other,2021.0,0,0,0,2021.0,0,0.0,4002260001.0,-73.929076,40.743509,402.0,26.0,17902.0,qn0202
6405,4437132.0,7901,broadway,11373,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4015000002.0,-73.886097,40.744416,404.0,25.0,26700.0,qn0401
6406,4438296.0,158-11,harry van arsdale jr ave,11365,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4067900022.0,-73.810097,40.732291,408.0,24.0,122703.0,qn0802
6407,4438544.0,25-40,shore boulevard,11102,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4009057501.0,-73.928785,40.775801,401.0,22.0,9100.0,qn0102
6408,4439033.0,27485,48 avenue,11109,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000190019.0,73.9564444,40.74458916,402.0,26.0,102.0,qn0201
6409,4439898.0,56-45,main street,11355,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4051650001.0,-73.826155,40.746817,407.0,20.0,79900.0,qn0706
6410,4440184.0,65-24,162 street,11365,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4067910025.0,-73.806672,40.736123,408.0,24.0,122703.0,qn0802
6411,4440641.0,161-10,jamaica avenue,11432,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4101010015.0,-73.798412,40.704033,412.0,27.0,44601.0,qn1201
6412,4442231.0,90-25,161 street,11432,queens,active,1.0,nyc health department audit,2021.0,0,0,0,2019.0,0,0.0,4097600001.0,-73.799253,40.705199,412.0,27.0,44601.0,qn1201
6413,4442231.0,90-25,161 street,11432,queens,active,1.0,nyc health department audit,2021.0,0,0,0,2020.0,0,0.0,4097600001.0,-73.799253,40.705199,412.0,27.0,44601.0,qn1201
6414,4442231.0,90-25,161 street,11432,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4097600001.0,-73.799253,40.705199,412.0,27.0,44601.0,qn1201
6415,4442431.0,82-64,164 street,11432,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4068580001.0,-73.803433,40.71725,408.0,24.0,126700.0,qn0802
6416,4443412.0,34-41,linden place,11354,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4049510008.0,-73.831084,40.765714,407.0,20.0,88902.0,qn0707
6417,4443443.0,40-05,college point boulevard,11354,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4050370008.0,-73.834215,40.75805,407.0,20.0,87100.0,qn0707
6418,4444031.0,189-02,64 avenue,11365,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4071170003.0,-73.783859,40.739623,408.0,23.0,134701.0,qn0803
6419,4444040.0,67-00,192 street,11365,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4071170003.0,-73.781534,40.737813,408.0,23.0,134701.0,qn0803
6420,4445338.0,61-20,grand central parkway,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4021620122.0,-73.846767,40.738412,406.0,24.0,74700.0,qn0602
6421,4449614.0,61-25,97 street,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020820107.0,-73.862427,40.733977,406.0,24.0,71702.0,qn0601
6422,4453535.0,269-10,grand central parkway,11005,queens,active,8.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4084890001.0,-73.715237,40.759283,413.0,23.0,155101.0,qn1301
6423,4454475.0,58-12,queens boulevard,11377,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4023137501.0,-73.907281,40.741828,402.0,26.0,24500.0,qn0203
6424,4454650.0,17-85,215 street,11360,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4059380003.0,-73.777144,40.784921,407.0,19.0,99703.0,qn0703
6425,4455432.0,67-31,kissena boulevard,11367,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4067920030.0,-73.814752,40.734481,408.0,24.0,122702.0,qn0802
6426,4457326.0,135-33,38 avenue,11354,queens,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4049740049.0,-73.83191,40.760412,407.0,20.0,87100.0,qn0707
6427,4457492.0,92-33,170 street,11433,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4102120033.0,-73.789136,40.706193,412.0,27.0,44400.0,qn1201
6428,4458689.0,117-01,84 avenue,11418,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4033210113.0,-73.834472,40.70397,409.0,29.0,13400.0,qn0901
6429,4461879.0,33-28,northern boulevard,11101,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4002140240.0,-73.929998,40.752008,401.0,26.0,17102.0,qn0161
6430,4462463.0,140-16,45 avenue,11355,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4052000001.0,-73.82056,40.752419,407.0,20.0,120500.0,qn0705
6431,4462505.0,52-35,58 street,11377,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4023610268.0,-73.909957,40.734883,402.0,26.0,24300.0,qn0203
6432,4463785.0,112-50,72 avenue,11375,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4022480099.0,-73.837855,40.721884,406.0,29.0,75702.0,qn0602
6433,4467568.0,65-60,kissena boulevard,11367,queens,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,0.0,4065170001.0,-73.814704,40.736452,408.0,24.0,80900.0,qn0801
6434,4467715.0,12202,roosevelt avenue,11368,queens,active,3.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020180001.0,-73.844856,40.754848,481.0,21.0,38302.0,qn8191
6435,4530874.0,135-37,37 avenue,11354,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4049717501.0,-73.831748,40.761326,407.0,20.0,86900.0,qn0707
6436,4533416.0,45394,49 avenue,11101,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000170028.0,73.95853457,40.74358261,402.0,26.0,101.0,qn0201
6437,4533416.0,45394,49 avenue,11101,queens,active,1.0,nyc health department inspection,2021.0,0,0,0,2019.0,0,0.0,4000170028.0,73.95853457,40.74358261,402.0,26.0,101.0,qn0201
6438,4533416.0,45394,49 avenue,11101,queens,active,1.0,nyc health department inspection,2021.0,0,0,0,2020.0,0,0.0,4000170028.0,73.95853457,40.74358261,402.0,26.0,101.0,qn0201
6439,4534604.0,4705,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000210060.0,-73.956812,40.745971,402.0,26.0,102.0,qn0201
6440,4534605.0,4720,center boulevard,11109,queens,not active,0.0,other,2021.0,0,0,0,2021.0,0,0.0,4000210070.0,-73.957137,40.745648,402.0,26.0,102.0,qn0201
6441,4536844.0,123-01,roosevelt avenue,11368,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4017870020.0,-73.845398,40.754703,481.0,21.0,38302.0,qn8191
6442,4538318.0,4720,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000210070.0,-73.957137,40.745648,402.0,26.0,102.0,qn0201
6443,4539430.0,99-40,63 road,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4021117501.0,-73.855599,40.732701,406.0,24.0,72100.0,qn0602
6444,4539937.0,25-01,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000790030.0,-73.94444,40.746845,402.0,26.0,1901.0,qn0201
6445,4539949.0,43-10,crescent street,11101,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4004350013.0,-73.942316,40.748707,402.0,26.0,1903.0,qn0201
6446,4541370.0,18264,50 avenue,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000067502.0,-73.95887738,40.74363488,402.0,26.0,101.0,qn0201
6447,4541694.0,128-10,28 avenue,11354,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4043270001.0,-73.841536,40.772915,407.0,19.0,90700.0,qn0701
6448,4541712.0,4540,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000210010.0,-73.95681,40.748376,402.0,26.0,102.0,qn0201
6449,4541713.0,4545,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000210020.0,-73.95667,40.748068,402.0,26.0,102.0,qn0201
6450,4541715.0,4615,center boulevard,11109,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4000210035.0,-73.956378,40.747239,402.0,26.0,102.0,qn0201
6451,4546843.0,18-01,20 avenue,11105,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4008500050.0,-73.914365,40.786633,401.0,22.0,10701.0,qn0101
6452,4583520.0,137-47,45 avenue,11355,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4051450081.0,-73.821927,40.751554,407.0,20.0,84500.0,qn0705
6453,4583528.0,4231,colden street,11355,queens,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4051377503.0,-73.826494,40.753924,407.0,20.0,79701.0,qn0707
6454,4583528.0,4231,colden street,11355,queens,not active,0.0,nyc health department audit & inspection,2021.0,0,0,0,2019.0,0,0.0,4051377503.0,-73.826494,40.753924,407.0,20.0,79701.0,qn0707
6455,4583528.0,4231,colden street,11355,queens,not active,0.0,nyc health department audit & inspection,2021.0,0,0,0,2020.0,0,0.0,4051377503.0,-73.826494,40.753924,407.0,20.0,79701.0,qn0707
6456,4589727.0,175-20,wexford terrace,11432,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4098350003.0,-73.78816,40.712502,408.0,24.0,46600.0,qn0804
6457,4596128.0,4428,purves street,11101,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4002680001.0,-73.94113,40.746903,402.0,26.0,1902.0,qn0201
6458,4596911.0,2922,northern boulevard,11101,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4002397501.0,-73.936613,40.749261,401.0,26.0,3301.0,qn0105
6459,4596920.0,28-10,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4002640001.0,-73.938552,40.748491,402.0,26.0,1902.0,qn0201
6460,4596921.0,28-30,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4002640017.0,-73.938133,40.748642,402.0,26.0,1902.0,qn0201
6461,4614946.0,131-05,40 road,11354,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4050669100.0,-73.836083,40.75592,407.0,20.0,87100.0,qn0707
6462,4615628.0,28-07,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4004200001.0,-73.938768,40.748434,402.0,26.0,1902.0,qn0201
6463,4615633.0,6155,junction boulevard,11374,queens,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4020807501.0,-73.86416,40.733414,406.0,24.0,71702.0,qn0601
6464,4617191.0,43-25,hunter street,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4004337501.0,-73.942309,40.747994,402.0,26.0,1902.0,qn0201
6465,4617250.0,4220,24 street,11101,queens,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4004250001.0,-73.94199,40.750346,402.0,26.0,1903.0,qn0201
6466,4617250.0,4220,24 street,11101,queens,not active,0.0,nyc health department audit & inspection,2021.0,0,0,0,2019.0,0,0.0,4004250001.0,-73.94199,40.750346,402.0,26.0,1903.0,qn0201
6467,4617250.0,4220,24 street,11101,queens,not active,0.0,nyc health department audit & inspection,2021.0,0,0,0,2020.0,0,0.0,4004250001.0,-73.94199,40.750346,402.0,26.0,1903.0,qn0201
6468,4617820.0,42-12,28 street,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4004220007.0,-73.939175,40.749628,402.0,26.0,1902.0,qn0201
6469,4618925.0,2840,jackson avenue,11101,queens,active,2.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4002630009.0,-73.937779,40.748768,402.0,26.0,1902.0,qn0201
6470,4620269.0,38-42,11 street,11101,queens,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,4004740048.0,-73.942005,40.758058,401.0,26.0,8500.0,qn0105
6471,4620269.0,38-42,11 street,11101,queens,not active,0.0,nyc health department audit,2021.0,0,0,0,2019.0,0,0.0,4004740048.0,-73.942005,40.758058,401.0,26.0,8500.0,qn0105
6472,4620269.0,38-42,11 street,11101,queens,not active,0.0,nyc health department audit,2021.0,0,0,0,2020.0,0,0.0,4004740048.0,-73.942005,40.758058,401.0,26.0,8500.0,qn0105
