,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
5792,2084027.0,3800,waldo avenue,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057770772.0,-73.904077,40.887136,208.0,11.0,28500.0,bx0802
5793,2084162.0,3530,henry hudson parkway,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057950518.0,-73.912248,40.886429,208.0,11.0,29700.0,bx0803
5794,2084199.0,3718,henry hudson parkway,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2057990046.0,-73.910191,40.88836,208.0,11.0,29700.0,bx0803
5795,2085774.0,3515,henry hudson parkway,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059020193.0,-73.912852,40.886369,208.0,11.0,30701.0,bx0803
5796,2085775.0,3611,henry hudson parkway,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059030283.0,-73.912142,40.887354,208.0,11.0,30701.0,bx0803
5797,2085777.0,3755,henry hudson parkway,10463,bronx,not active,0.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059040086.0,-73.909777,40.889213,208.0,11.0,30701.0,bx0803
5798,2085798.0,3935,blackstone avenue,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059080210.0,-73.911425,40.890109,208.0,11.0,30701.0,bx0803
5799,2085807.0,4525,henry hudson parkway,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059090977.0,-73.908487,40.891608,208.0,11.0,30701.0,bx0803
5800,2085820.0,4705,henry hudson parkway,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059120001.0,-73.908376,40.895547,208.0,11.0,30701.0,bx0803
5801,2085823.0,4901,henry hudson parkway,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059120091.0,-73.908262,40.896859,208.0,11.0,30701.0,bx0803
5802,2085871.0,3777,independence avenue,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059190436.0,-73.913036,40.8889,208.0,11.0,30900.0,bx0803
5803,2085874.0,3671,hudson manor terrace,10463,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059200653.0,-73.91575,40.887821,208.0,11.0,30900.0,bx0803
5804,2086250.0,5355,henry hudson parkway,10471,bronx,active,1.0,self-reported annual inspection,2021.0,0,0,0,2021.0,0,0.0,2059460052.0,-73.906915,40.900321,208.0,11.0,32300.0,bx0803
