,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
11,1051486.0,1200,5 avenue,10029,manhattan,active,1.0,nyc health department audit,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/27/2021,871261252.0,1016077501.0,-73.953388,40.791138,111.0,8.0,16800.0,mn1101
12,1084673.0,13,west 56 street,10023,manhattan,active,1.0,nyc health department inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261261.0,1012720026.0,-73.975211,40.762621,105.0,4.0,11201.0,mn0502
13,1084673.0,13,west 56 street,10023,manhattan,active,1.0,nyc health department inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/27/2021,871261270.0,1012720026.0,-73.975211,40.762621,105.0,4.0,11201.0,mn0502
14,1076225.0,25,central park west,10023,manhattan,active,4.0,nyc health department audit & inspection,2021.0,ah7e,nychc 141.07(c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request.,2020.0,12/27/2021,871261280.0,1011157501.0,-73.9804,40.770148,107.0,6.0,14900.0,mn0701
15,1024904.0,200,west 58 street,10019,manhattan,active,2.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261299.0,1010290036.0,-73.979878,40.766327,105.0,6.0,13700.0,mn0502
16,1024904.0,200,west 58 street,10019,manhattan,active,2.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/27/2021,871261308.0,1010290036.0,-73.979878,40.766327,105.0,6.0,13700.0,mn0502
17,1034092.0,186,riverside drive,10024,manhattan,active,2.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261317.0,1012510037.0,-73.976814,40.792503,107.0,6.0,17900.0,mn0702
18,1041291.0,880,fifth avenue,10021,manhattan,active,2.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261326.0,1013840001.0,-73.968367,40.770607,108.0,4.0,12200.0,mn0802
19,1008629.0,250,mercer street,10012,manhattan,active,1.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261335.0,1005357501.0,-73.995378,40.728427,102.0,2.0,5501.0,mn0202
20,1077585.0,14,monroe street,10002,manhattan,active,4.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261344.0,1002530001.0,-73.996187,40.711396,103.0,1.0,800.0,mn0301
25,1015926.0,29,west   36 street,10018,manhattan,active,1.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2019.0,12/27/2021,871261390.0,1008380024.0,-73.985386,40.750475,105.0,4.0,8400.0,mn0502
26,1015926.0,29,west   36 street,10018,manhattan,active,1.0,nyc health department audit & inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/27/2021,871261409.0,1008380024.0,-73.985386,40.750475,105.0,4.0,8400.0,mn0502
27,1089972.0,395,9 avenue,10001,manhattan,active,4.0,nyc health department inspection,2021.0,ah7d,nychc 141.07(b),"failure to inspect drinking water tank, including testing water for bacteriological content.",2020.0,12/27/2021,871261418.0,1007297504.0,-73.997123,40.752279,104.0,3.0,10300.0,mn0401
28,1023750.0,180,central park south,10019,manhattan,active,3.0,nyc health department audit & inspection,2021.0,ah7e,nychc 141.07(c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request.,2019.0,12/27/2021,871261427.0,1010110001.0,-73.978737,40.766725,105.0,6.0,13700.0,mn0502
29,1023750.0,180,central park south,10019,manhattan,active,3.0,nyc health department audit & inspection,2021.0,ah7e,nychc 141.07(c),failure to provide results of drinking water tank inspection within five business days after receipt of department’s request.,2020.0,12/27/2021,871261436.0,1010110001.0,-73.978737,40.766725,105.0,6.0,13700.0,mn0502
34,1008423.0,1,bond street,10012,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262600.0,1005297504.0,-73.994646,40.726887,102.0,2.0,5502.0,mn0202
35,1000792.0,33,rector street,10006,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262619.0,1000177502.0,-74.014871,40.708356,101.0,1.0,1300.0,mn0101
40,1000832.0,5,hanover square,10004,manhattan,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262664.0,1000287502.0,-74.009046,40.704923,101.0,1.0,700.0,mn0101
41,1000000.0,320,west   13 street,10014,manhattan,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262673.0,1006270043.0,-74.00516391,40.73939599,102.0,3.0,7700.0,mn0203
43,1037889.0,210,east   47 street,10017,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871262691.0,1013207503.0,-73.971641,40.753727,106.0,4.0,9000.0,mn0604
44,1055055.0,132,west 116 street,10026,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262700.0,1018250051.0,-73.950884,40.802519,110.0,9.0,21800.0,mn1001
46,1079097.0,413,east 13 street,10009,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262710.0,1004410010.0,-73.982544,40.730443,103.0,2.0,3400.0,mn0303
47,1083622.0,230,west 36 street,10018,manhattan,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262729.0,1007850049.0,-73.990731,40.752709,105.0,3.0,10900.0,mn0502
48,1087325.0,220,west 26 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262738.0,1007750046.0,-73.994904,40.746268,104.0,3.0,9100.0,mn0401
49,1080105.0,5,university place,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262747.0,1005480004.0,73.99536354,40.73091743,102.0,2.0,5900.0,mn0202
50,1006480.0,204,2 avenue,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262756.0,1004540007.0,-73.985578,40.731456,103.0,2.0,4001.0,mn0303
51,1055718.0,193,manhattan avenue,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262765.0,1018440012.0,-73.96036,40.800203,107.0,7.0,19300.0,mn0703
52,1011753.0,697,greenwich street,10014,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262774.0,1006310030.0,-74.007307,40.733694,102.0,3.0,7500.0,mn0203
53,1017599.0,278,madison avenue,10016,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262783.0,1008690061.0,-73.980301,40.751432,105.0,4.0,8200.0,mn0502
54,1015219.0,441,7 avenue,10001,manhattan,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262792.0,1008100001.0,-73.988166,40.749962,105.0,3.0,10900.0,mn0502
56,1038579.0,237,east 55 street,10022,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871262810.0,1013290017.0,-73.967264,40.759249,106.0,4.0,10801.0,mn0604
57,1008900.0,79,washington place,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263499.0,1005520068.0,-73.999751,40.731951,102.0,2.0,6500.0,mn0202
58,1008999.0,810,broadway,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263508.0,1005570011.0,-73.991218,40.732681,102.0,2.0,6100.0,mn0202
59,1030988.0,277,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/18/2022,871263517.0,1011840019.0,-73.984102,40.780337,107.0,6.0,15900.0,mn0701
60,1009001.0,60,east 12 street,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263526.0,1005570017.0,-73.990911,40.733117,102.0,2.0,6100.0,mn0202
61,1009112.0,55,east   10 street,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263535.0,1005620030.0,-73.991943,40.731954,102.0,2.0,6100.0,mn0202
62,1009516.0,56,west   11 street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263544.0,1005740015.0,-73.996807,40.734764,102.0,2.0,6300.0,mn0202
63,1009616.0,8,west   13 street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263553.0,1005767503.0,-73.99475,40.735569,102.0,2.0,6300.0,mn0202
64,1009745.0,137,varick street,10013,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263562.0,1005790047.0,-74.005773,40.725789,102.0,3.0,3700.0,mn0201
65,1010638.0,132,west 14 street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263571.0,1006090020.0,-73.997922,40.737806,102.0,3.0,7100.0,mn0203
66,1011743.0,277,west 10 street,10014,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263663.0,1006317503.0,-74.008054,40.733488,102.0,3.0,7500.0,mn0203
67,1013061.0,334,west 17 street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263681.0,1007400050.0,-74.002248,40.742131,104.0,3.0,8300.0,mn0401
69,1013588.0,361,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263690.0,1007600007.0,-73.994156,40.754183,104.0,3.0,11100.0,mn0401
70,1013595.0,315,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263700.0,1007607501.0,-73.993229,40.753785,104.0,3.0,11100.0,mn0401
71,1013596.0,307,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263719.0,1007600032.0,-73.99307,40.753717,104.0,3.0,11100.0,mn0401
72,1013628.0,344,west   38 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263728.0,1007610059.0,-73.992954,40.755259,104.0,3.0,11100.0,mn0401
73,1013637.0,341,west   38 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263737.0,1007620011.0,-73.992864,40.755237,104.0,3.0,11500.0,mn0402
74,1013711.0,80,eighth avenue,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263746.0,1007640001.0,-74.002439,40.739851,104.0,3.0,8100.0,mn0401
75,1013813.0,201 west,16 street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263755.0,1007660039.0,-73.999134,40.740067,104.0,3.0,8100.0,mn0401
76,1013887.0,270,west   19 street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263764.0,1007687504.0,-73.999433,40.742475,104.0,3.0,8700.0,mn0401
77,1014267.0,214,west 29 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263773.0,1007780048.0,-73.993623,40.748148,105.0,3.0,9500.0,mn0501
78,1014340.0,243,west   30 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263782.0,1007800015.0,-73.993731,40.749018,105.0,3.0,10100.0,mn0501
79,1014422.0,261,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263791.0,1007850007.0,-73.991774,40.752358,105.0,3.0,10900.0,mn0502
80,1014448.0,222,west   37 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263800.0,1007860062.0,-73.990121,40.753255,105.0,3.0,10900.0,mn0502
81,1015868.0,45,west 34 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263810.0,1008360007.0,-73.986693,40.749344,105.0,4.0,7600.0,mn0501
82,1015881.0,40-44,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263829.0,1008360065.0,-73.985618,40.749739,105.0,4.0,7600.0,mn0501
83,1015890.0,35,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263838.0,1008370020.0,-73.985426,40.749679,105.0,4.0,8400.0,mn0502
84,1015945.0,20,west 37 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263847.0,1008380062.0,-73.984087,40.750716,105.0,4.0,8400.0,mn0502
85,1001115.0,80,john street,10038,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263856.0,1000687501.0,-74.006886,40.708445,101.0,1.0,1502.0,mn0101
86,1015974.0,26,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263865.0,1008390062.0,-73.983776,40.751394,105.0,4.0,8400.0,mn0502
88,1014416.0,248,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263883.0,1007840068.0,-73.99154,40.75224,105.0,3.0,10900.0,mn0502
89,1000874.0,180,maiden lane,10005,manhattan,active,2.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263892.0,1000370023.0,-74.004873,40.705308,101.0,1.0,700.0,mn0101
90,1001011.0,50,pine street,10005,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263901.0,1000417501.0,-74.00862,40.706732,101.0,1.0,700.0,mn0101
92,1001019.0,30,wall street,10005,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263910.0,1000430005.0,-74.010377,40.706938,101.0,1.0,700.0,mn0101
93,1001091.0,14,maiden lane,10038,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263920.0,1000640023.0,-74.009385,40.709479,101.0,1.0,1502.0,mn0101
94,1001103.0,12,john street,10038,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263939.0,1000650020.0,-74.0091,40.710004,101.0,1.0,1502.0,mn0101
95,1001135.0,160,water street,10038,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263948.0,1000700043.0,-74.005594,40.706452,101.0,1.0,1502.0,mn0101
96,1001266.0,42,ann street,10038,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263957.0,1000917503.0,-74.007019,40.710385,101.0,1.0,1501.0,mn0101
97,1014436.0,260,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263966.0,1007850075.0,-73.991338,40.752965,105.0,3.0,10900.0,mn0502
98,1016006.0,16,west   39 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263975.0,1008400058.0,-73.983091,40.751912,105.0,4.0,8400.0,mn0502
99,1016044.0,15,west   39 street,10018,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263984.0,1008410027.0,-73.983073,40.751923,105.0,4.0,8400.0,mn0502
100,1016068.0,71,fifth avenue,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871263993.0,1008420042.0,-73.993184,40.736584,105.0,2.0,5200.0,mn0501
101,1016138.0,867,broadway,10003,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264002.0,1008460060.0,-73.990207,40.737567,105.0,3.0,5200.0,mn0501
102,1016259.0,26,east   22 street,10010,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264011.0,1008500059.0,-73.988676,40.740281,105.0,2.0,5600.0,mn0501
103,1016266.0,935,broadway,10010,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264020.0,1008500075.0,-73.989459,40.740372,105.0,3.0,5600.0,mn0501
104,1016294.0,30,east   23 street,10010,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264030.0,1008510054.0,-73.987615,40.740706,105.0,2.0,5600.0,mn0501
105,1014279.0,257,west 29 street,10001,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264049.0,1007790007.0,-73.994464,40.748521,105.0,3.0,9500.0,mn0501
106,1015301.0,58,west 15th street,10011,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264058.0,1008160074.0,-73.995742,40.737781,105.0,2.0,5400.0,mn0501
107,1018102.0,351,park avenue south,10010,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264067.0,1008810001.0,-73.985316,40.741609,105.0,2.0,6800.0,mn0602
108,1057146.0,285,riverside drive,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264076.0,1018890036.0,-73.972323,40.798941,107.0,7.0,18700.0,mn0703
109,1057167.0,299,riverside drive,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264085.0,1018890072.0,-73.971752,40.799537,107.0,7.0,18700.0,mn0703
110,1057264.0,949,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264094.0,1018920016.0,-73.968457,40.801842,107.0,7.0,19500.0,mn0703
111,1057313.0,375,riverside drive,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264103.0,1018930035.0,-73.967867,40.80449,107.0,7.0,19500.0,mn0703
112,1057370.0,610,west 115 street,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264112.0,1018960032.0,-73.96525,40.807687,109.0,7.0,20500.0,mn0901
113,1001421.0,71,murray street,10007,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264121.0,1001327503.0,-74.010569,40.714582,101.0,1.0,2100.0,mn0102
115,1057376.0,629,west 115 street,10025,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264130.0,1018960053.0,-73.96573,40.807907,109.0,7.0,20500.0,mn0901
116,1001500.0,1,hudson street,10013,manhattan,active,1.0,self-reported annual inspection,2021.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2021.0,01/24/2022,871264140.0,1001400001.0,-74.009246,40.715622,101.0,1.0,2100.0,mn0102
